order_id,customer_id,product_key,geo_key,date_key,quantity,unit_price,discount,shipping_cost,gross_revenue,discount_amount,revenue,net_revenue,profit_margin,is_delivered,is_returned,payment_method,shipping_mode,order_status
ORD01316,CUST0275,152,3,20240327,3.0,38050.92,0.22,426.5,114152.76,25113.61,89039.15,88612.65,0.7763,0,0,UPI,Standard,Pending
ORD01317,CUST0437,374,6,20241202,1.0,48994.74,0.17,136.98,48994.74,8329.11,40665.63,40528.65,0.8272,1,0,Cash on Delivery,Standard,Delivered
ORD01318,CUST0096,786,7,20241216,5.0,2837.34,0.36,89.54,14186.7,5107.21,9079.49,8989.95,0.6337,0,0,Net Banking,Same Day,Cancelled
ORD01319,CUST0492,633,4,20240714,4.0,21667.47,0.27,499.49,86669.88,23400.87,63269.01,62769.52,0.7242,1,0,Cash on Delivery,Same Day,Delivered
ORD01320,CUST0237,881,2,20240605,2.0,26493.725,0.25,74.4,52987.45,13246.86,39740.59,39666.19,0.7486,0,0,Debit Card,Same Day,Pending
ORD01321,CUST0380,882,10,20240222,5.0,25948.52,0.36,127.2,129742.6,46707.34,83035.26,82908.06,0.639,0,1,Wallet,Express,Returned
ORD01322,CUST0210,160,3,20240623,1.0,28902.01,0.14,487.04,28902.01,4046.28,24855.73,24368.69,0.8431,0,0,UPI,Economy,Pending
ORD01323,CUST0215,883,7,20240614,7.0,4851.5,0.34,202.43,33960.5,11546.57,22413.93,22211.5,0.654,1,0,Cash on Delivery,Same Day,Delivered
ORD01324,CUST0661,884,2,20240724,4.0,25841.42,0.17,224.99,103365.68,17572.17,85793.51,85568.52,0.8278,0,1,Wallet,Standard,Returned
ORD01325,CUST0027,809,9,20240420,5.0,13072.46,0.38,357.91,65362.3,24837.67,40524.63,40166.72,0.6145,0,0,UPI,Standard,Pending
ORD01326,CUST0504,77,8,20241205,3.0,13074.93,0.35,341.55,39224.79,13728.68,25496.11,25154.56,0.6413,1,0,Cash on Delivery,Same Day,Delivered
ORD01327,CUST0419,885,8,20241228,5.0,39559.84,0.09,171.58,197799.2,17801.93,179997.27,179825.69,0.9091,0,1,Net Banking,Standard,Returned
ORD01328,CUST0035,886,3,20240307,3.0,2832.07,0.34,429.63,8496.21,2888.71,5607.5,5177.87,0.6094,0,0,UPI,Standard,Pending
ORD01329,CUST0573,24,8,20240127,4.0,9833.32,0.2,110.37,39333.28,7866.66,31466.62,31356.25,0.7972,0,0,Cash on Delivery,Economy,Cancelled
ORD01330,CUST0151,862,7,20241228,4.0,23010.34,0.21,379.49,92041.36,19328.69,72712.67,72333.18,0.7859,1,0,Net Banking,Express,Delivered
ORD01331,CUST0800,53,6,20241102,4.0,37373.06,0.29,116.31,149492.24,43352.75,106139.49,106023.18,0.7092,0,0,Credit Card,Economy,Pending
ORD01332,CUST0287,460,3,20240701,4.0,23104.46,0.17,337.6,92417.84,15711.03,76706.81,76369.21,0.8263,0,1,Cash on Delivery,Economy,Returned
ORD01333,CUST0666,887,3,20240502,3.0,41973.57,0.29,69.17,125920.71,36517.01,89403.7,89334.53,0.7095,0,1,Debit Card,Economy,Returned
ORD01334,CUST0492,326,1,20240803,4.0,17766.84,0.12,222.58,71067.36,8528.08,62539.28,62316.7,0.8769,0,0,Debit Card,Standard,Cancelled
ORD01335,CUST0419,888,1,20240709,4.0,17885.56,0.2,121.08,71542.24,14308.45,57233.79,57112.71,0.7983,1,0,Wallet,Economy,Delivered
ORD01336,CUST0033,43,8,20241119,1.0,43091.96,0.01,233.21,43091.96,430.92,42661.04,42427.83,0.9846,0,1,Cash on Delivery,Same Day,Returned
ORD01337,CUST0754,889,2,20240723,3.0,49681.24,0.03,50.9,149043.72,4471.31,144572.41,144521.51,0.9697,1,0,Net Banking,Standard,Delivered
ORD01338,CUST0499,890,6,20241208,1.0,14069.17,0.18,291.78,14069.17,2532.45,11536.72,11244.94,0.7993,0,0,Cash on Delivery,Standard,Pending
ORD01339,CUST0018,756,7,20240926,3.0,3436.58,0.29,350.69,10309.74,2989.82,7319.92,6969.23,0.676,1,0,Credit Card,Same Day,Delivered
ORD01340,CUST0069,891,5,20240509,1.0,17759.94,0.09,44.12,17759.94,1598.39,16161.55,16117.43,0.9075,1,0,Cash on Delivery,Standard,Delivered
ORD01341,CUST0310,892,3,20240306,1.0,25948.52,0.24,141.01,25948.52,6227.64,19720.88,19579.87,0.7546,1,0,Net Banking,Express,Delivered
ORD01342,CUST0318,893,8,20240911,4.0,74154.525,0.08,484.69,296618.1,23729.45,272888.65,272403.96,0.9184,0,0,Net Banking,Same Day,Cancelled
ORD01343,CUST0654,894,7,20240326,1.0,24473.52,0.24,171.86,24473.52,5873.64,18599.88,18428.02,0.753,0,0,Credit Card,Express,Cancelled
ORD01344,CUST0354,895,10,20241113,2.0,10795.85,0.08,426.91,21591.7,1727.34,19864.36,19437.45,0.9002,1,0,Credit Card,Standard,Delivered
ORD01345,CUST0721,104,5,20241106,2.0,15622.25,0.06,344.57,31244.5,1874.67,29369.83,29025.26,0.929,1,0,Cash on Delivery,Standard,Delivered
ORD01346,CUST0303,136,9,20240724,1.0,9872.26,0.03,441.33,9872.26,296.17,9576.09,9134.76,0.9253,1,0,Credit Card,Same Day,Delivered
ORD01347,CUST0632,896,1,20240727,3.0,30714.87,0.12,384.03,92144.61,11057.35,81087.26,80703.23,0.8758,1,0,UPI,Same Day,Delivered
ORD01348,CUST0417,696,5,20241110,5.0,13381.69,0.06,208.49,66908.45,4014.51,62893.94,62685.45,0.9369,0,0,Wallet,Economy,Pending
ORD01349,CUST0164,897,5,20241206,3.0,6743.18,0.3,202.25,20229.54,6068.86,14160.68,13958.43,0.69,1,0,UPI,Economy,Delivered
ORD01350,CUST0542,898,1,20240409,3.0,24853.64,0.32,354.21,74560.92,23859.49,50701.43,50347.22,0.6752,0,1,Wallet,Same Day,Returned
ORD01351,CUST0150,899,5,20240116,1.0,48010.15,0.26,456.43,48010.15,12482.64,35527.51,35071.08,0.7305,1,0,Net Banking,Standard,Delivered
ORD01352,CUST0694,900,7,20240919,3.0,35339.53,0.06,315.88,106018.59,6361.12,99657.47,99341.59,0.937,0,1,UPI,Standard,Returned
ORD01353,CUST0350,901,2,20240122,5.0,1213.52,0.35,317.28,6067.6,2123.66,3943.94,3626.66,0.5977,0,1,Credit Card,Standard,Returned
ORD01354,CUST0504,642,6,20240928,5.0,46340.97,0.18,440.04,231704.85,41706.87,189997.98,189557.94,0.8181,0,0,Debit Card,Economy,Pending
ORD01355,CUST0101,596,9,20240409,5.0,19140.42,0.37,241.0,95702.1,35409.78,60292.32,60051.32,0.6275,0,0,Credit Card,Express,Cancelled
ORD01356,CUST0601,902,6,20240614,2.0,28027.97,0.38,284.77,56055.94,21301.26,34754.68,34469.91,0.6149,1,0,Credit Card,Same Day,Delivered
ORD01357,CUST0486,793,8,20240420,1.0,41012.67,0.21,110.53,41012.67,8612.66,32400.01,32289.48,0.7873,0,0,Cash on Delivery,Economy,Pending
ORD01358,CUST0171,830,2,20240707,5.0,33194.31,0.35,79.43,165971.55,58090.04,107881.51,107802.08,0.6495,1,0,Debit Card,Express,Delivered
ORD01359,CUST0745,903,6,20240601,4.0,25948.52,0.16,247.6,103794.08,16607.05,87187.03,86939.43,0.8376,0,0,Wallet,Same Day,Cancelled
ORD01360,CUST0652,904,7,20240412,1.0,46884.53,0.13,172.31,46884.53,6094.99,40789.54,40617.23,0.8663,1,0,UPI,Economy,Delivered
ORD01361,CUST0701,905,8,20240321,4.0,22215.95,0.3,419.52,88863.8,26659.14,62204.66,61785.14,0.6953,1,0,Cash on Delivery,Economy,Delivered
ORD01362,CUST0627,269,9,20240725,4.0,26887.45,0.17,467.68,107549.8,18283.47,89266.33,88798.65,0.8257,0,1,Credit Card,Standard,Returned
ORD01363,CUST0668,906,10,20241123,2.0,8668.97,0.11,63.13,17337.94,1907.17,15430.77,15367.64,0.8864,0,1,Net Banking,Economy,Returned
ORD01364,CUST0649,449,9,20240916,3.0,13765.99,0.32,98.27,41297.97,13215.35,28082.62,27984.35,0.6776,0,0,Debit Card,Same Day,Cancelled
ORD01365,CUST0427,907,3,20240109,3.0,12290.17,0.06,196.48,36870.51,2212.23,34658.28,34461.8,0.9347,0,1,Wallet,Express,Returned
ORD01366,CUST0588,182,2,20240202,1.0,29985.07,0.06,265.36,29985.07,1799.1,28185.97,27920.61,0.9312,1,0,UPI,Standard,Delivered
ORD01367,CUST0252,78,6,20240111,4.0,22726.74,0.35,274.51,90906.96,31817.44,59089.52,58815.01,0.647,0,0,Net Banking,Economy,Pending
ORD01368,CUST0796,303,2,20240112,4.0,41515.29,0.03,390.64,166061.16,4981.83,161079.33,160688.69,0.9676,1,0,UPI,Standard,Delivered
ORD01369,CUST0348,630,5,20240415,1.0,21500.73,0.11,270.75,21500.73,2365.08,19135.65,18864.9,0.8774,0,1,Net Banking,Same Day,Returned
ORD01370,CUST0020,908,10,20240704,3.0,15184.47,0.25,324.32,45553.41,11388.35,34165.06,33840.74,0.7429,1,0,Wallet,Economy,Delivered
ORD01371,CUST0273,909,2,20241109,1.0,24369.5,0.38,346.97,24369.5,9260.41,15109.09,14762.12,0.6058,1,0,Wallet,Standard,Delivered
ORD01372,CUST0630,910,3,20240514,2.0,33177.46,0.33,329.63,66354.92,21897.12,44457.8,44128.17,0.665,1,0,UPI,Economy,Delivered
ORD01373,CUST0098,911,3,20240720,5.0,16473.51,0.26,233.8,82367.55,21415.56,60951.99,60718.19,0.7372,0,0,UPI,Standard,Pending
ORD01374,CUST0514,912,7,20240220,4.0,20152.47,0.06,448.96,80609.88,4836.59,75773.29,75324.33,0.9344,0,0,Debit Card,Express,Pending
ORD01375,CUST0105,913,10,20240508,4.0,40352.85,0.4,222.29,161411.4,64564.56,96846.84,96624.55,0.5986,1,0,Debit Card,Same Day,Delivered
ORD01376,CUST0512,914,4,20240525,3.0,25928.08,0.16,61.33,77784.24,12445.48,65338.76,65277.43,0.8392,0,0,Wallet,Standard,Pending
ORD01377,CUST0662,915,2,20240518,5.0,1720.51,0.22,350.36,8602.55,1892.56,6709.99,6359.63,0.7393,0,0,Credit Card,Same Day,Cancelled
ORD01378,CUST0694,803,8,20240507,3.0,49910.81,0.32,243.4,149732.43,47914.38,101818.05,101574.65,0.6784,0,1,Net Banking,Standard,Returned
ORD01379,CUST0354,457,4,20240224,2.0,30623.98,0.03,94.78,61247.96,1837.44,59410.52,59315.74,0.9685,0,1,Debit Card,Economy,Returned
ORD01380,CUST0453,916,8,20240202,3.0,26031.99,0.2,351.8,78095.97,15619.19,62476.78,62124.98,0.7955,0,0,Debit Card,Same Day,Pending
ORD01381,CUST0179,244,6,20240624,2.0,47431.75,0.27,118.64,94863.5,25613.14,69250.36,69131.72,0.7287,0,1,Cash on Delivery,Economy,Returned
ORD01382,CUST0171,917,4,20240208,3.0,31349.82,0.07,433.37,94049.46,6583.46,87466.0,87032.63,0.9254,0,0,Debit Card,Same Day,Cancelled
ORD01383,CUST0387,40,3,20240709,2.0,9084.13,0.27,158.51,18168.26,4905.43,13262.83,13104.32,0.7213,1,0,Wallet,Same Day,Delivered
ORD01384,CUST0060,519,5,20240415,5.0,41285.2,0.26,50.13,206426.0,53670.76,152755.24,152705.11,0.7398,0,1,Cash on Delivery,Same Day,Returned
ORD01385,CUST0268,555,9,20241204,5.0,12229.31,0.1,133.48,61146.55,6114.65,55031.9,54898.42,0.8978,1,0,Credit Card,Express,Delivered
ORD01386,CUST0011,804,2,20240803,4.0,74154.525,0.39,118.62,296618.1,115681.06,180937.04,180818.42,0.6096,1,0,Wallet,Economy,Delivered
ORD01387,CUST0405,918,6,20241014,1.0,32855.7,0.04,194.97,32855.7,1314.23,31541.47,31346.5,0.9541,0,1,Wallet,Same Day,Returned
ORD01388,CUST0411,470,9,20240119,3.0,35910.31,0.27,115.35,107730.93,29087.35,78643.58,78528.23,0.7289,0,0,Wallet,Economy,Pending
ORD01389,CUST0462,919,2,20241215,1.0,6212.97,0.03,431.69,6212.97,186.39,6026.58,5594.89,0.9005,1,0,Credit Card,Economy,Delivered
ORD01390,CUST0747,920,8,20240311,3.0,47632.4,0.16,1.72,142897.2,22863.55,120033.65,120031.93,0.84,1,0,Net Banking,Same Day,Delivered
ORD01391,CUST0559,921,7,20240428,3.0,41386.43,0.08,419.6,124159.29,9932.74,114226.55,113806.95,0.9166,1,0,Net Banking,Same Day,Delivered
ORD01392,CUST0027,641,9,20240324,1.0,15247.7,0.36,382.58,15247.7,5489.17,9758.53,9375.95,0.6149,0,0,Cash on Delivery,Economy,Cancelled
ORD01393,CUST0505,127,10,20240211,4.0,34977.98,0.08,172.7,139911.92,11192.95,128718.97,128546.27,0.9188,1,0,Net Banking,Standard,Delivered
ORD01394,CUST0329,922,2,20240416,2.0,22438.49,0.22,57.65,44876.98,9872.94,35004.04,34946.39,0.7787,1,0,Credit Card,Economy,Delivered
ORD01395,CUST0693,916,10,20241121,2.0,42145.79,0.26,236.21,84291.58,21915.81,62375.77,62139.56,0.7372,1,0,Wallet,Economy,Delivered
ORD01396,CUST0310,417,1,20241004,3.0,44850.41,0.34,293.32,134551.23,45747.42,88803.81,88510.49,0.6578,1,0,UPI,Economy,Delivered
ORD01397,CUST0369,83,2,20241023,3.0,40147.18,0.17,58.68,120441.54,20475.06,99966.48,99907.8,0.8295,0,0,UPI,Same Day,Pending
ORD01398,CUST0156,923,10,20240326,4.0,34172.02,0.08,253.45,136688.08,10935.05,125753.03,125499.58,0.9181,0,0,UPI,Economy,Cancelled
ORD01399,CUST0187,924,2,20241128,4.0,3430.58,0.21,465.74,13722.32,2881.69,10840.63,10374.89,0.7561,0,1,Net Banking,Same Day,Returned
ORD01400,CUST0229,101,8,20240911,4.0,29483.52,0.35,403.95,117934.08,41276.93,76657.15,76253.2,0.6466,1,0,UPI,Standard,Delivered
ORD01401,CUST0669,421,6,20240326,3.0,10125.73,0.09,342.21,30377.19,2733.95,27643.24,27301.03,0.8987,1,0,UPI,Economy,Delivered
ORD01402,CUST0697,81,4,20240102,4.0,30618.0,0.26,95.36,122472.0,31842.72,90629.28,90533.92,0.7392,1,0,Cash on Delivery,Same Day,Delivered
ORD01403,CUST0570,925,6,20240621,3.0,26608.82,0.31,170.32,79826.46,24746.2,55080.26,54909.94,0.6879,1,0,UPI,Express,Delivered
ORD01404,CUST0455,926,4,20240729,3.0,48532.62,0.15,400.36,145597.86,21839.68,123758.18,123357.82,0.8473,1,0,Cash on Delivery,Economy,Delivered
ORD01405,CUST0256,857,9,20240208,4.0,1757.42,0.36,310.72,7029.68,2530.68,4499.0,4188.28,0.5958,0,0,Cash on Delivery,Express,Cancelled
ORD01406,CUST0208,927,10,20241224,1.0,12617.34,0.06,154.86,12617.34,757.04,11860.3,11705.44,0.9277,1,0,Net Banking,Same Day,Delivered
ORD01407,CUST0007,894,6,20240829,1.0,1018.34,0.03,20.66,1018.34,30.55,987.79,967.13,0.9497,1,0,Debit Card,Standard,Delivered
ORD01408,CUST0283,928,8,20240928,4.0,30994.72,0.26,348.09,123978.88,32234.51,91744.37,91396.28,0.7372,1,0,Wallet,Standard,Delivered
ORD01409,CUST0175,251,3,20240127,2.0,43392.67,0.16,240.64,86785.34,13885.65,72899.69,72659.05,0.8372,0,0,Credit Card,Same Day,Cancelled
ORD01410,CUST0548,727,8,20241228,1.0,21340.92,0.32,432.21,21340.92,6829.09,14511.83,14079.62,0.6597,0,0,Wallet,Same Day,Cancelled
ORD01411,CUST0740,929,1,20240224,5.0,21642.66,0.24,423.51,108213.3,25971.19,82242.11,81818.6,0.7561,0,0,Credit Card,Express,Cancelled
ORD01412,CUST0461,764,2,20240102,3.0,28788.69,0.34,376.98,86366.07,29364.46,57001.61,56624.63,0.6556,1,0,UPI,Same Day,Delivered
ORD01413,CUST0616,461,3,20240325,1.0,45206.69,0.19,415.24,45206.69,8589.27,36617.42,36202.18,0.8008,1,0,UPI,Economy,Delivered
ORD01414,CUST0559,792,6,20240501,1.0,8931.97,0.26,476.23,8931.97,2322.31,6609.66,6133.43,0.6867,0,1,Wallet,Economy,Returned
ORD01415,CUST0312,678,7,20241114,4.0,25968.66,0.07,487.24,103874.64,7271.22,96603.42,96116.18,0.9253,1,0,Debit Card,Standard,Delivered
ORD01416,CUST0657,361,1,20240531,2.0,14685.92,0.23,209.38,29371.84,6755.52,22616.32,22406.94,0.7629,0,1,Wallet,Same Day,Returned
ORD01417,CUST0129,189,5,20240706,3.0,29715.27,0.37,110.41,89145.81,32983.95,56161.86,56051.45,0.6288,0,0,Credit Card,Standard,Pending
ORD01418,CUST0187,311,5,20240721,3.0,45576.56,0.1,480.0,136729.68,13672.97,123056.71,122576.71,0.8965,0,0,UPI,Express,Cancelled
ORD01419,CUST0314,199,10,20240324,2.0,28781.67,0.25,417.03,57563.34,14390.84,43172.5,42755.47,0.7428,1,0,Net Banking,Economy,Delivered
ORD01420,CUST0788,930,8,20240324,3.0,24939.61,0.31,201.34,74818.83,23193.84,51624.99,51423.65,0.6873,0,1,Wallet,Standard,Returned
ORD01421,CUST0463,627,5,20240914,4.0,12508.51,0.3,162.44,50034.04,15010.21,35023.83,34861.39,0.6968,0,0,Net Banking,Economy,Cancelled
ORD01422,CUST0275,715,7,20241019,2.0,31117.54,0.12,115.6,62235.08,7468.21,54766.87,54651.27,0.8781,0,0,Cash on Delivery,Express,Pending
ORD01423,CUST0203,104,10,20240507,5.0,4975.47,0.09,9.85,24877.35,2238.96,22638.39,22628.54,0.9096,0,1,Debit Card,Express,Returned
ORD01424,CUST0552,844,2,20240710,2.0,35743.24,0.18,27.48,71486.48,12867.57,58618.91,58591.43,0.8196,1,0,UPI,Standard,Delivered
ORD01425,CUST0056,931,10,20241027,3.0,31720.79,0.28,136.69,95162.37,26645.46,68516.91,68380.22,0.7186,0,0,Credit Card,Standard,Cancelled
ORD01426,CUST0523,932,4,20240119,4.0,38546.2,0.03,45.57,154184.8,4625.54,149559.26,149513.69,0.9697,0,0,Wallet,Express,Pending
ORD01427,CUST0342,109,9,20241220,4.0,42923.16,0.13,248.09,171692.64,22320.04,149372.6,149124.51,0.8686,1,0,Wallet,Express,Delivered
ORD01428,CUST0077,460,5,20241209,5.0,74154.525,0.36,358.06,370772.62,133478.14,237294.48,236936.42,0.639,1,0,UPI,Express,Delivered
ORD01429,CUST0457,378,2,20240823,1.0,15338.29,0.27,346.37,15338.29,4141.34,11196.95,10850.58,0.7074,1,0,Credit Card,Standard,Delivered
ORD01430,CUST0153,933,2,20240905,5.0,26246.03,0.22,268.97,131230.15,28870.63,102359.52,102090.55,0.778,0,1,Cash on Delivery,Standard,Returned
ORD01431,CUST0702,793,6,20240629,4.0,25948.52,0.02,175.26,103794.08,2075.88,101718.2,101542.94,0.9783,0,1,Debit Card,Economy,Returned
ORD01432,CUST0002,318,5,20241122,5.0,5657.38,0.27,432.4,28286.9,7637.46,20649.44,20217.04,0.7147,0,0,Cash on Delivery,Express,Pending
ORD01433,CUST0455,934,2,20240923,5.0,29220.22,0.4,185.61,146101.1,58440.44,87660.66,87475.05,0.5987,0,1,UPI,Economy,Returned
ORD01434,CUST0461,935,8,20240709,1.0,43426.45,0.14,245.71,43426.45,6079.7,37346.75,37101.04,0.8543,1,0,Net Banking,Express,Delivered
ORD01435,CUST0603,676,4,20240316,1.0,36001.97,0.05,264.63,36001.97,1800.1,34201.87,33937.24,0.9426,1,0,Net Banking,Economy,Delivered
ORD01436,CUST0111,936,10,20241030,2.0,41990.48,0.04,141.59,83980.96,3359.24,80621.72,80480.13,0.9583,1,0,UPI,Same Day,Delivered
ORD01437,CUST0520,931,1,20240119,5.0,29328.15,0.22,104.39,146640.75,32260.97,114379.78,114275.39,0.7793,0,1,Net Banking,Standard,Returned
ORD01438,CUST0791,777,4,20241209,1.0,1423.48,0.23,145.52,1423.48,327.4,1096.08,950.56,0.6678,1,0,Wallet,Same Day,Delivered
ORD01439,CUST0424,686,3,20240717,2.0,25623.63,0.2,97.33,51247.26,10249.45,40997.81,40900.48,0.7981,1,0,UPI,Economy,Delivered
ORD01440,CUST0040,591,3,20240709,4.0,37190.73,0.18,424.0,148762.92,26777.33,121985.59,121561.59,0.8171,0,0,UPI,Standard,Cancelled
ORD01441,CUST0423,937,9,20240725,4.0,2220.05,0.22,57.38,8880.2,1953.64,6926.56,6869.18,0.7735,0,0,Wallet,Standard,Cancelled
ORD01442,CUST0627,287,8,20240614,3.0,40525.16,0.34,140.92,121575.48,41335.66,80239.82,80098.9,0.6588,1,0,UPI,Economy,Delivered
ORD01443,CUST0376,779,3,20240122,2.0,47153.95,0.34,435.74,94307.9,32064.69,62243.21,61807.47,0.6554,0,0,UPI,Standard,Cancelled
ORD01444,CUST0271,886,1,20240820,1.0,43674.21,0.23,372.18,43674.21,10045.07,33629.14,33256.96,0.7615,1,0,Wallet,Express,Delivered
ORD01445,CUST0047,938,9,20240422,3.0,3970.67,0.04,377.81,11912.01,476.48,11435.53,11057.72,0.9283,1,0,Credit Card,Same Day,Delivered
ORD01446,CUST0685,154,2,20240102,3.0,25928.08,0.02,180.58,77784.24,1555.68,76228.56,76047.98,0.9777,0,0,Credit Card,Same Day,Pending
ORD01447,CUST0269,775,9,20240630,4.0,13624.73,0.19,473.18,54498.92,10354.79,44144.13,43670.95,0.8013,1,0,Wallet,Same Day,Delivered
ORD01448,CUST0538,207,2,20240818,1.0,30233.22,0.09,304.23,30233.22,2720.99,27512.23,27208.0,0.8999,1,0,Net Banking,Same Day,Delivered
ORD01449,CUST0360,759,10,20240429,1.0,35156.01,0.22,173.84,35156.01,7734.32,27421.69,27247.85,0.7751,0,0,Cash on Delivery,Economy,Pending
ORD01450,CUST0039,939,8,20240717,3.0,1114.85,0.11,145.3,3344.55,367.9,2976.65,2831.35,0.8466,0,0,Cash on Delivery,Same Day,Cancelled
ORD01451,CUST0026,43,9,20240128,4.0,39906.72,0.0,35.91,159626.88,0.0,159626.88,159590.97,0.9998,1,0,Cash on Delivery,Express,Delivered
ORD01452,CUST0110,463,10,20241020,4.0,25928.08,0.4,139.02,103712.32,41484.93,62227.39,62088.37,0.5987,0,1,UPI,Economy,Returned
ORD01453,CUST0748,940,2,20240727,3.0,18732.58,0.06,283.77,56197.74,3371.86,52825.88,52542.11,0.935,1,0,Credit Card,Standard,Delivered
ORD01454,CUST0220,850,7,20240716,1.0,47864.38,0.25,323.8,47864.38,11966.1,35898.28,35574.48,0.7432,1,0,Net Banking,Express,Delivered
ORD01455,CUST0539,444,7,20240711,3.0,48488.96,0.1,310.87,145466.88,14546.69,130920.19,130609.32,0.8979,1,0,Credit Card,Express,Delivered
ORD01456,CUST0035,153,10,20240808,1.0,18296.3,0.22,50.63,18296.3,4025.19,14271.11,14220.48,0.7772,1,0,Net Banking,Express,Delivered
ORD01457,CUST0769,342,7,20240514,4.0,15147.87,0.08,296.26,60591.48,4847.32,55744.16,55447.9,0.9151,0,1,UPI,Same Day,Returned
ORD01458,CUST0678,50,3,20240308,4.0,34795.73,0.39,362.15,139182.92,54281.34,84901.58,84539.43,0.6074,1,0,Cash on Delivery,Standard,Delivered
ORD01459,CUST0114,375,9,20241207,1.0,4204.05,0.13,36.9,4204.05,546.53,3657.52,3620.62,0.8612,1,0,Wallet,Standard,Delivered
ORD01460,CUST0144,609,6,20241201,2.0,26566.25,0.12,485.76,53132.5,6375.9,46756.6,46270.84,0.8709,0,1,Cash on Delivery,Economy,Returned
ORD01461,CUST0542,211,3,20240304,4.0,33829.64,0.38,233.1,135318.56,51421.05,83897.51,83664.41,0.6183,1,0,Wallet,Economy,Delivered
ORD01462,CUST0022,521,5,20240729,2.0,37545.11,0.21,492.02,75090.22,15768.95,59321.27,58829.25,0.7834,1,0,Debit Card,Standard,Delivered
ORD01463,CUST0245,106,2,20240804,5.0,74154.525,0.37,304.74,370772.62,137185.87,233586.75,233282.01,0.6292,0,0,Wallet,Standard,Pending
ORD01464,CUST0651,241,5,20240724,4.0,45579.89,0.07,444.03,182319.56,12762.37,169557.19,169113.16,0.9276,1,0,Debit Card,Same Day,Delivered
ORD01465,CUST0779,941,3,20240507,4.0,38348.86,0.29,217.5,153395.44,44484.68,108910.76,108693.26,0.7086,1,0,Credit Card,Economy,Delivered
ORD01466,CUST0088,370,10,20240619,3.0,35138.9,0.24,329.96,105416.7,25300.01,80116.69,79786.73,0.7569,0,0,Cash on Delivery,Economy,Cancelled
ORD01467,CUST0400,942,3,20240430,4.0,8456.53,0.16,443.16,33826.12,5412.18,28413.94,27970.78,0.8269,1,0,Credit Card,Standard,Delivered
ORD01468,CUST0789,343,10,20240426,4.0,48510.06,0.32,97.78,194040.24,62092.88,131947.36,131849.58,0.6795,1,0,Wallet,Express,Delivered
ORD01469,CUST0401,520,4,20240821,1.0,10959.98,0.21,74.21,10959.98,2301.6,8658.38,8584.17,0.7832,0,0,Cash on Delivery,Same Day,Pending
ORD01470,CUST0408,943,7,20240507,1.0,37168.61,0.2,73.08,37168.61,7433.72,29734.89,29661.81,0.798,1,0,Debit Card,Standard,Delivered
ORD01471,CUST0652,782,5,20240813,7.0,35827.64,0.39,381.25,250793.48,97809.46,152984.02,152602.77,0.6085,1,0,Credit Card,Same Day,Delivered
ORD01472,CUST0628,944,10,20241223,4.0,38113.52,0.08,197.78,152454.08,12196.33,140257.75,140059.97,0.9187,1,0,Credit Card,Standard,Delivered
ORD01473,CUST0728,945,3,20240306,2.0,25948.52,0.07,345.04,51897.04,3632.79,48264.25,47919.21,0.9234,1,0,Debit Card,Express,Delivered
ORD01474,CUST0468,932,4,20240618,2.0,28737.07,0.39,383.76,57474.14,22414.91,35059.23,34675.47,0.6033,1,0,Net Banking,Express,Delivered
ORD01475,CUST0255,946,1,20240415,1.0,12749.25,0.11,126.36,12749.25,1402.42,11346.83,11220.47,0.8801,1,0,Wallet,Same Day,Delivered
ORD01476,CUST0417,643,10,20240602,7.0,29026.34,0.17,346.65,203184.38,34541.34,168643.04,168296.39,0.8283,0,0,Wallet,Economy,Cancelled
ORD01477,CUST0338,947,9,20240324,3.0,18655.27,0.28,348.16,55965.81,15670.43,40295.38,39947.22,0.7138,0,0,Debit Card,Economy,Pending
ORD01478,CUST0509,948,3,20240726,2.0,46924.06,0.3,338.18,93848.12,28154.44,65693.68,65355.5,0.6964,0,0,UPI,Same Day,Cancelled
ORD01479,CUST0182,88,6,20240724,1.0,11091.4,0.2,138.18,11091.4,2218.28,8873.12,8734.94,0.7875,0,0,Cash on Delivery,Standard,Pending
ORD01480,CUST0135,461,3,20240401,5.0,49583.13,0.09,478.64,247915.65,22312.41,225603.24,225124.6,0.9081,0,0,Credit Card,Same Day,Pending
ORD01481,CUST0622,915,2,20240215,1.0,34046.94,0.31,494.72,34046.94,10554.55,23492.39,22997.67,0.6755,1,0,Net Banking,Same Day,Delivered
ORD01482,CUST0366,949,2,20240928,5.0,23264.5,0.38,399.0,116322.5,44202.55,72119.95,71720.95,0.6166,0,0,Debit Card,Economy,Pending
ORD01483,CUST0444,950,10,20241214,1.0,6538.74,0.2,288.88,6538.74,1307.75,5230.99,4942.11,0.7558,0,0,Net Banking,Standard,Pending
ORD01484,CUST0609,951,2,20240305,4.0,5301.37,0.36,164.18,21205.48,7633.97,13571.51,13407.33,0.6323,1,0,Net Banking,Same Day,Delivered
