order_id,customer_id,customer_name,order_date,product_category,product_subcategory,product_name,quantity,unit_price,discount,shipping_cost,payment_method,shipping_mode,city,state,region,order_status,customer_age,customer_gender,revenue,gross_revenue,discount_amount,net_revenue,profit_margin,year,month,month_name,quarter,week,day_of_week,is_weekend,is_delivered,is_returned
ORD00499,CUST0205,Customer_205,2024-02-17,Home & Kitchen,Decor,Decor Item 13,3.0,35418.77,0.26,233.52,Wallet,Same Day,Ahmedabad,Gujarat,West,Returned,55.0,Male,78629.67,106256.31,27626.64,78396.15,0.7378,2024,2,Feb,1,7,Saturday,True,0,1
ORD00500,CUST0457,Customer_457,2024-08-04,Beauty,Fragrances,Fragrances Item 5,5.0,37366.61,0.33,311.46,Net Banking,Express,Pune,Maharashtra,West,Delivered,34.0,Female,125178.14,186833.05,61654.91,124866.68,0.6683,2024,8,Aug,3,31,Sunday,True,1,0
ORD00501,CUST0408,Customer_408,2024-01-16,Sports,Cycling,Cycling Item 8,1.0,9036.22,0.13,395.45,Credit Card,Same Day,Kolkata,West Bengal,East,Pending,46.0,Female,7861.51,9036.22,1174.71,7466.06,0.8262,2024,1,Jan,1,3,Tuesday,False,0,0
ORD00502,CUST0576,Customer_576,2024-02-03,Sports,Football,Football Item 37,4.0,14216.53,0.08,108.73,Wallet,Economy,Hyderabad,Telangana,South,Pending,38.0,Male,52316.83,56866.12,4549.29,52208.1,0.9181,2024,2,Feb,1,5,Saturday,True,0,0
ORD00503,CUST0511,Customer_511,2024-01-24,Clothing,Men's Wear,Men's Wear Item 37,3.0,21090.8,0.05,85.57,Credit Card,Economy,Ahmedabad,Gujarat,West,Delivered,43.0,Other,60108.78,63272.4,3163.62,60023.21,0.9486,2024,1,Jan,1,4,Wednesday,False,1,0
ORD00504,CUST0661,Customer_661,2024-01-09,Sports,Fitness,Fitness Item 32,1.0,23521.17,0.33,207.54,Cash on Delivery,Standard,Kolkata,West Bengal,East,Returned,47.0,Other,15759.18,23521.17,7761.99,15551.64,0.6612,2024,1,Jan,1,2,Tuesday,False,0,1
ORD00505,CUST0106,Customer_106,2024-01-15,Electronics,Headphones,Headphones Item 24,2.0,2439.32,0.0,52.57,Cash on Delivery,Standard,Lucknow,Uttar Pradesh,North,Pending,34.0,Male,4878.64,4878.64,0.0,4826.07,0.9892,2024,1,Jan,1,3,Monday,False,0,0
ORD00506,CUST0077,Customer_77,2024-05-15,Electronics,Smartphones,Smartphones Item 10,3.0,34411.68,0.32,189.78,Cash on Delivery,Economy,Chennai,Tamil Nadu,South,Pending,25.0,Male,70199.83,103235.04,33035.21,70010.05,0.6782,2024,5,May,2,20,Wednesday,False,0,0
ORD00507,CUST0288,Customer_288,2024-06-13,Sports,Swimming,Swimming Item 14,4.0,11330.23,0.11,148.12,Wallet,Standard,Ahmedabad,Gujarat,West,Delivered,21.0,Other,40335.62,45320.92,4985.3,40187.5,0.8867,2024,6,Jun,2,24,Thursday,False,1,0
ORD00508,CUST0193,Customer_193,2024-09-06,Clothing,Footwear,Footwear Item 33,1.0,17055.48,0.33,380.8,Credit Card,Express,Pune,Maharashtra,West,Delivered,42.0,Other,11427.17,17055.48,5628.31,11046.37,0.6477,2024,9,Sep,3,36,Friday,False,1,0
ORD00509,CUST0193,Customer_193,2024-02-05,Sports,Cricket,Cricket Item 2,3.0,21183.54,0.27,475.75,Net Banking,Express,Pune,Maharashtra,West,Delivered,60.0,Female,46391.95,63550.62,17158.67,45916.2,0.7225,2024,2,Feb,1,6,Monday,False,1,0
ORD00510,CUST0087,Customer_87,2024-06-30,Home & Kitchen,Cookware,Cookware Item 28,4.0,10642.7,0.16,215.42,Debit Card,Same Day,Jaipur,Rajasthan,North,Delivered,56.0,Other,35759.47,42570.8,6811.33,35544.05,0.8349,2024,6,Jun,2,26,Sunday,True,1,0
ORD00511,CUST0112,Customer_112,2024-12-14,Books,Self-Help,Self-Help Item 15,1.0,32334.93,0.38,109.79,Cash on Delivery,Economy,Pune,Maharashtra,West,Returned,32.0,Other,20047.66,32334.93,12287.27,19937.87,0.6166,2024,12,Dec,4,50,Saturday,True,0,1
ORD00512,CUST0176,Customer_176,2024-04-14,Home & Kitchen,Appliances,Appliances Item 45,3.0,25948.52,0.28,143.99,Debit Card,Express,Hyderabad,Telangana,South,Delivered,28.0,Female,56048.8,77845.56,21796.76,55904.81,0.7182,2024,4,Apr,2,15,Sunday,True,1,0
ORD00513,CUST0439,Customer_439,2024-06-20,Clothing,Men's Wear,Men's Wear Item 32,1.0,8916.88,0.11,38.49,Debit Card,Economy,Ahmedabad,Gujarat,West,Delivered,19.0,Female,7936.02,8916.88,980.86,7897.53,0.8857,2024,6,Jun,2,25,Thursday,False,1,0
ORD00514,CUST0172,Customer_172,2024-03-16,Clothing,Accessories,Accessories Item 30,1.0,5044.62,0.32,167.84,Credit Card,Same Day,Jaipur,Rajasthan,North,Delivered,51.0,Other,3430.34,5044.62,1614.28,3262.5,0.6467,2024,3,Mar,1,11,Saturday,True,1,0
ORD00515,CUST0703,Customer_703,2024-09-22,Books,Fiction,Fiction Item 28,1.0,7437.62,0.16,110.13,UPI,Express,Chennai,Tamil Nadu,South,Pending,42.0,Female,6247.6,7437.62,1190.02,6137.47,0.8252,2024,9,Sep,3,38,Sunday,True,0,0
ORD00516,CUST0540,Customer_540,2024-03-30,Beauty,Tools,Tools Item 45,3.0,45520.85,0.14,165.6,UPI,Standard,Ahmedabad,Gujarat,West,Returned,54.0,Female,117443.79,136562.55,19118.76,117278.19,0.8588,2024,3,Mar,1,13,Saturday,True,0,1
ORD00517,CUST0511,Customer_511,2024-12-16,Home & Kitchen,Cookware,Cookware Item 1,2.0,23342.56,0.06,483.34,Net Banking,Standard,Mumbai,Maharashtra,West,Delivered,55.0,Female,43884.01,46685.12,2801.11,43400.67,0.9296,2024,12,Dec,4,51,Monday,False,1,0
ORD00518,CUST0361,Customer_361,2024-12-04,Home & Kitchen,Cookware,Cookware Item 46,1.0,2542.61,0.06,439.36,UPI,Express,Pune,Maharashtra,West,Pending,55.0,Female,2390.05,2542.61,152.56,1950.69,0.7672,2024,12,Dec,4,49,Wednesday,False,0,0
ORD00519,CUST0364,Customer_364,2024-05-07,Clothing,Men's Wear,Men's Wear Item 21,4.0,21157.04,0.39,49.07,Cash on Delivery,Express,Ahmedabad,Gujarat,West,Pending,34.0,Other,51623.18,84628.16,33004.98,51574.11,0.6094,2024,5,May,2,19,Tuesday,False,0,0
ORD00520,CUST0088,Customer_88,2024-06-01,Clothing,Kids,Kids Item 33,5.0,46359.58,0.18,91.69,Wallet,Same Day,Chennai,Tamil Nadu,South,Returned,47.0,Female,190074.28,231797.9,41723.62,189982.59,0.8196,2024,6,Jun,2,22,Saturday,True,0,1
ORD00521,CUST0028,Customer_28,2024-08-03,Books,Fiction,Fiction Item 19,1.0,37805.03,0.25,151.19,Credit Card,Economy,Jaipur,Rajasthan,North,Delivered,18.0,Other,28353.77,37805.03,9451.26,28202.58,0.746,2024,8,Aug,3,31,Saturday,True,1,0
ORD00522,CUST0057,Customer_57,2024-05-18,Books,Fiction,Fiction Item 48,1.0,16707.5,0.04,145.29,Wallet,Standard,Delhi,Delhi,North,Pending,27.0,Female,16039.2,16707.5,668.3,15893.91,0.9513,2024,5,May,2,20,Saturday,True,0,0
ORD00523,CUST0309,Customer_309,2024-11-17,Clothing,Women's Wear,Women's Wear Item 34,3.0,35971.14,0.37,402.81,Credit Card,Express,Bengaluru,Karnataka,South,Delivered,19.0,Female,67985.45,107913.42,39927.97,67582.64,0.6263,2024,11,Nov,4,46,Sunday,True,1,0
ORD00524,CUST0308,Customer_308,2024-07-26,Books,Fiction,Fiction Item 28,4.0,49135.68,0.33,420.86,Debit Card,Standard,Delhi,Delhi,North,Delivered,65.0,Male,131683.62,196542.72,64859.1,131262.76,0.6679,2024,7,Jul,3,30,Friday,False,1,0
ORD00525,CUST0488,Customer_488,2024-09-02,Sports,Cycling,Cycling Item 28,3.0,14507.98,0.04,294.38,Debit Card,Standard,Hyderabad,Telangana,South,Delivered,54.0,Other,41782.98,43523.94,1740.96,41488.6,0.9532,2024,9,Sep,3,36,Monday,False,1,0
ORD00526,CUST0456,Customer_456,2024-01-22,Home & Kitchen,Cookware,Cookware Item 23,3.0,48141.69,0.19,361.53,Wallet,Economy,Lucknow,Uttar Pradesh,North,Cancelled,59.0,Other,116984.31,144425.07,27440.76,116622.78,0.8075,2024,1,Jan,1,4,Monday,False,0,0
ORD00527,CUST0471,Customer_471,2024-03-12,Beauty,Tools,Tools Item 12,3.0,39258.8,0.26,461.74,Cash on Delivery,Same Day,Kolkata,West Bengal,East,Delivered,55.0,Female,87154.54,117776.4,30621.86,86692.8,0.7361,2024,3,Mar,1,11,Tuesday,False,1,0
ORD00528,CUST0070,Customer_70,2024-01-24,Sports,Cycling,Cycling Item 47,1.0,42608.96,0.06,48.27,Debit Card,Standard,Pune,Maharashtra,West,Delivered,42.0,Female,40052.42,42608.96,2556.54,40004.15,0.9389,2024,1,Jan,1,4,Wednesday,False,1,0
ORD00529,CUST0257,Customer_257,2024-02-28,Electronics,Smartphones,Smartphones Item 25,1.0,42347.75,0.03,381.68,Debit Card,Express,Lucknow,Uttar Pradesh,North,Delivered,46.0,Male,41077.32,42347.75,1270.43,40695.64,0.961,2024,2,Feb,1,9,Wednesday,False,1,0
ORD00530,CUST0542,Customer_542,2024-04-08,Clothing,Women's Wear,Women's Wear Item 35,1.0,29126.29,0.25,334.33,Credit Card,Same Day,Pune,Maharashtra,West,Delivered,64.0,Female,21844.72,29126.29,7281.57,21510.39,0.7385,2024,4,Apr,2,15,Monday,False,1,0
ORD00531,CUST0486,Customer_486,2024-09-13,Clothing,Women's Wear,Women's Wear Item 9,3.0,17856.44,0.36,426.71,Cash on Delivery,Same Day,Lucknow,Uttar Pradesh,North,Delivered,32.0,Other,34284.36,53569.32,19284.96,33857.65,0.632,2024,9,Sep,3,37,Friday,False,1,0
ORD00532,CUST0297,Customer_297,2024-05-08,Home & Kitchen,Cookware,Cookware Item 33,4.0,35178.5,0.03,435.74,UPI,Economy,Hyderabad,Telangana,South,Cancelled,62.0,Other,136492.58,140714.0,4221.42,136056.84,0.9669,2024,5,May,2,19,Wednesday,False,0,0
ORD00533,CUST0034,Customer_34,2024-06-22,Books,Academic,Academic Item 4,4.0,13081.01,0.13,382.37,Debit Card,Economy,Mumbai,Maharashtra,West,Delivered,54.0,Other,45521.91,52324.04,6802.13,45139.54,0.8627,2024,6,Jun,2,25,Saturday,True,1,0
ORD00534,CUST0427,Customer_427,2024-11-02,Electronics,Headphones,Headphones Item 23,5.0,46471.71,0.36,239.39,Net Banking,Economy,Delhi,Delhi,North,Delivered,32.0,Male,148709.47,232358.55,83649.08,148470.08,0.639,2024,11,Nov,4,44,Saturday,True,1,0
ORD00535,CUST0623,Customer_623,2024-07-13,Electronics,Laptops,Laptops Item 40,1.0,27647.17,0.02,382.84,UPI,Same Day,Jaipur,Rajasthan,North,Delivered,21.0,Male,27094.23,27647.17,552.94,26711.39,0.9662,2024,7,Jul,3,28,Saturday,True,1,0
ORD00536,CUST0423,Customer_423,2024-10-01,Sports,Fitness,Fitness Item 21,5.0,2336.7,0.32,436.63,UPI,Express,Hyderabad,Telangana,South,Delivered,43.0,Male,7944.78,11683.5,3738.72,7508.15,0.6426,2024,10,Oct,4,40,Tuesday,False,1,0
ORD00537,CUST0257,Customer_257,2024-10-05,Beauty,Skincare,Skincare Item 19,2.0,24771.72,0.29,178.48,Wallet,Express,Delhi,Delhi,North,Cancelled,38.0,Other,35175.84,49543.44,14367.6,34997.36,0.7064,2024,10,Oct,4,40,Saturday,True,0,0
ORD00538,CUST0421,Customer_421,2024-12-27,Electronics,Smartphones,Smartphones Item 47,5.0,24336.07,0.03,456.02,Debit Card,Standard,Kolkata,West Bengal,East,Delivered,59.0,Male,118029.94,121680.35,3650.41,117573.92,0.9663,2024,12,Dec,4,52,Friday,False,1,0
ORD00539,CUST0277,Customer_277,2024-05-22,Electronics,Tablets,Tablets Item 3,5.0,19239.62,0.33,42.25,Debit Card,Express,Mumbai,Maharashtra,West,Returned,45.0,Other,64452.73,96198.1,31745.37,64410.48,0.6696,2024,5,May,2,21,Wednesday,False,0,1
ORD00540,CUST0782,Customer_782,2024-06-27,Home & Kitchen,Cookware,Cookware Item 47,1.0,45507.2,0.3,168.11,Cash on Delivery,Economy,Jaipur,Rajasthan,North,Returned,65.0,Male,31855.04,45507.2,13652.16,31686.93,0.6963,2024,6,Jun,2,26,Thursday,False,0,1
ORD00541,CUST0548,Customer_548,2024-08-25,Sports,Swimming,Swimming Item 1,4.0,28651.5,0.23,259.46,UPI,Same Day,Chennai,Tamil Nadu,South,Delivered,52.0,Other,88246.62,114606.0,26359.38,87987.16,0.7677,2024,8,Aug,3,34,Sunday,True,1,0
ORD00542,CUST0281,Customer_281,2024-07-04,Books,Fiction,Fiction Item 12,3.0,32978.54,0.31,405.13,Net Banking,Economy,Lucknow,Uttar Pradesh,North,Delivered,47.0,Female,68265.58,98935.62,30670.04,67860.45,0.6859,2024,7,Jul,3,27,Thursday,False,1,0
ORD00543,CUST0419,Customer_419,2024-01-30,Books,Self-Help,Self-Help Item 32,5.0,46944.77,0.11,305.16,Debit Card,Express,Hyderabad,Telangana,South,Pending,57.0,Male,208904.23,234723.85,25819.62,208599.07,0.8887,2024,1,Jan,1,5,Tuesday,False,0,0
ORD00544,CUST0701,Customer_701,2024-09-16,Electronics,Smartphones,Smartphones Item 23,4.0,29015.54,0.02,358.68,Cash on Delivery,Standard,Bengaluru,Karnataka,South,Cancelled,24.0,Female,113740.92,116062.16,2321.24,113382.24,0.9769,2024,9,Sep,3,38,Monday,False,0,0
ORD00545,CUST0243,Customer_243,2024-04-14,Electronics,Cameras,Cameras Item 24,3.0,28539.78,0.33,340.51,UPI,Economy,Delhi,Delhi,North,Pending,36.0,Male,57364.96,85619.34,28254.38,57024.45,0.666,2024,4,Apr,2,15,Sunday,True,0,0
ORD00546,CUST0154,Customer_154,2024-10-29,Home & Kitchen,Cookware,Cookware Item 25,1.0,5356.29,0.08,156.55,Cash on Delivery,Standard,Chennai,Tamil Nadu,South,Pending,42.0,Other,4927.79,5356.29,428.5,4771.24,0.8908,2024,10,Oct,4,44,Tuesday,False,0,0
ORD00547,CUST0579,Customer_579,2024-09-14,Electronics,Smartphones,Smartphones Item 34,5.0,31534.7,0.29,269.48,Net Banking,Same Day,Hyderabad,Telangana,South,Delivered,54.0,Male,111948.18,157673.5,45725.32,111678.7,0.7083,2024,9,Sep,3,37,Saturday,True,1,0
ORD00548,CUST0237,Customer_237,2024-08-21,Home & Kitchen,Furniture,Furniture Item 24,3.0,37422.0,0.05,120.52,Wallet,Economy,Kolkata,West Bengal,East,Cancelled,44.0,Male,106652.7,112266.0,5613.3,106532.18,0.9489,2024,8,Aug,3,34,Wednesday,False,0,0
ORD00549,CUST0691,Customer_691,2024-10-26,Sports,Cricket,Cricket Item 50,2.0,30297.01,0.32,170.79,Debit Card,Express,Pune,Maharashtra,West,Returned,46.0,Female,41203.93,60594.02,19390.09,41033.14,0.6772,2024,10,Oct,4,43,Saturday,True,0,1
ORD00550,CUST0130,Customer_130,2024-01-18,Sports,Swimming,Swimming Item 45,4.0,1245.38,0.07,36.51,Cash on Delivery,Express,Delhi,Delhi,North,Pending,39.0,Female,4632.81,4981.52,348.71,4596.3,0.9227,2024,1,Jan,1,3,Thursday,False,0,0
ORD00551,CUST0111,Customer_111,2024-01-24,Sports,Cycling,Cycling Item 9,1.0,36950.48,0.14,224.45,Wallet,Express,Lucknow,Uttar Pradesh,North,Pending,50.0,Male,31777.41,36950.48,5173.07,31552.96,0.8539,2024,1,Jan,1,4,Wednesday,False,0,0
ORD00552,CUST0691,Customer_691,2024-11-28,Sports,Cycling,Cycling Item 37,4.0,18999.76,0.18,254.33,Cash on Delivery,Economy,Kolkata,West Bengal,East,Delivered,38.0,Male,62319.21,75999.04,13679.83,62064.88,0.8167,2024,11,Nov,4,48,Thursday,False,1,0
ORD00553,CUST0532,Customer_532,2024-05-22,Electronics,Laptops,Laptops Item 17,5.0,43985.21,0.13,173.67,Cash on Delivery,Standard,Pune,Maharashtra,West,Delivered,27.0,Other,191335.66,219926.05,28590.39,191161.99,0.8692,2024,5,May,2,21,Wednesday,False,1,0
ORD00554,CUST0613,Customer_613,2024-01-21,Sports,Cricket,Cricket Item 29,5.0,26918.9,0.08,244.18,Cash on Delivery,Express,Mumbai,Maharashtra,West,Returned,25.0,Male,123826.94,134594.5,10767.56,123582.76,0.9182,2024,1,Jan,1,3,Sunday,True,0,1
ORD00555,CUST0270,Customer_270,2024-02-14,Books,Comics,Comics Item 33,2.0,49654.21,0.29,58.23,UPI,Same Day,Ahmedabad,Gujarat,West,Returned,50.0,Male,70508.98,99308.42,28799.44,70450.75,0.7094,2024,2,Feb,1,7,Wednesday,False,0,1
ORD00556,CUST0444,Customer_444,2024-02-21,Beauty,Makeup,Makeup Item 15,5.0,74154.525,0.34,330.57,Wallet,Express,Mumbai,Maharashtra,West,Delivered,49.0,Other,244709.93,370772.62,126062.69,244379.36,0.6591,2024,2,Feb,1,8,Wednesday,False,1,0
ORD00557,CUST0204,Customer_204,2024-11-21,Books,Academic,Academic Item 27,1.0,26887.45,0.34,374.72,Wallet,Same Day,Bengaluru,Karnataka,South,Cancelled,55.0,Female,17745.72,26887.45,9141.73,17371.0,0.6461,2024,11,Nov,4,47,Thursday,False,0,0
ORD00558,CUST0308,Customer_308,2024-04-28,Books,Self-Help,Self-Help Item 49,3.0,33415.39,0.2,315.01,UPI,Economy,Bengaluru,Karnataka,South,Returned,60.0,Male,80196.94,100246.17,20049.23,79881.93,0.7969,2024,4,Apr,2,17,Sunday,True,0,1
ORD00559,CUST0356,Customer_356,2024-12-22,Books,Academic,Academic Item 33,4.0,35255.7,0.31,241.87,Debit Card,Economy,Delhi,Delhi,North,Delivered,38.0,Female,97305.73,141022.8,43717.07,97063.86,0.6883,2024,12,Dec,4,51,Sunday,True,1,0
ORD00560,CUST0436,Customer_436,2024-07-23,Books,Comics,Comics Item 11,3.0,45622.82,0.11,364.09,Cash on Delivery,Express,Ahmedabad,Gujarat,West,Pending,57.0,Male,121812.93,136868.46,15055.53,121448.84,0.8873,2024,7,Jul,3,30,Tuesday,False,0,0
ORD00561,CUST0740,Customer_740,2024-01-11,Sports,Cycling,Cycling Item 13,4.0,4558.12,0.28,456.11,Debit Card,Economy,Mumbai,Maharashtra,West,Pending,28.0,Female,13127.39,18232.48,5105.09,12671.28,0.695,2024,1,Jan,1,2,Thursday,False,0,0
ORD00562,CUST0751,Customer_751,2024-05-07,Books,Non-Fiction,Non-Fiction Item 15,1.0,1851.94,0.01,470.18,Wallet,Express,Jaipur,Rajasthan,North,Delivered,25.0,Female,1833.42,1851.94,18.52,1363.24,0.7361,2024,5,May,2,19,Tuesday,False,1,0
ORD00563,CUST0759,Customer_759,2024-05-18,Beauty,Fragrances,Fragrances Item 7,3.0,3872.53,0.2,351.74,Wallet,Economy,Bengaluru,Karnataka,South,Delivered,37.0,Female,9294.07,11617.59,2323.52,8942.33,0.7697,2024,5,May,2,20,Saturday,True,1,0
ORD00564,CUST0281,Customer_281,2024-08-22,Sports,Fitness,Fitness Item 19,2.0,5028.98,0.39,288.1,Wallet,Express,Chennai,Tamil Nadu,South,Returned,46.0,Female,6135.36,10057.96,3922.6,5847.26,0.5814,2024,8,Aug,3,34,Thursday,False,0,1
ORD00565,CUST0464,Customer_464,2024-04-24,Home & Kitchen,Bedding,Bedding Item 6,5.0,48760.77,0.16,116.06,Credit Card,Express,Delhi,Delhi,North,Delivered,49.0,Male,204795.23,243803.85,39008.62,204679.17,0.8395,2024,4,Apr,2,17,Wednesday,False,1,0
ORD00566,CUST0485,Customer_485,2024-09-24,Clothing,Footwear,Footwear Item 39,5.0,38041.05,0.02,246.71,Net Banking,Standard,Lucknow,Uttar Pradesh,North,Delivered,53.0,Other,186401.14,190205.25,3804.11,186154.43,0.9787,2024,9,Sep,3,39,Tuesday,False,1,0
ORD00567,CUST0330,Customer_330,2024-08-24,Books,Academic,Academic Item 11,4.0,25745.83,0.34,496.38,Cash on Delivery,Standard,Hyderabad,Telangana,South,Delivered,25.0,Female,67968.99,102983.32,35014.33,67472.61,0.6552,2024,8,Aug,3,34,Saturday,True,1,0
ORD00568,CUST0499,Customer_499,2024-03-12,Books,Non-Fiction,Non-Fiction Item 24,5.0,20936.46,0.0,58.79,Cash on Delivery,Express,Jaipur,Rajasthan,North,Delivered,61.0,Other,104682.3,104682.3,0.0,104623.51,0.9994,2024,3,Mar,1,11,Tuesday,False,1,0
ORD00569,CUST0620,Customer_620,2024-05-08,Beauty,Makeup,Makeup Item 1,4.0,23170.86,0.37,463.54,UPI,Economy,Jaipur,Rajasthan,North,Delivered,22.0,Male,58390.57,92683.44,34292.87,57927.03,0.625,2024,5,May,2,19,Wednesday,False,1,0
ORD00570,CUST0711,Customer_711,2024-02-18,Home & Kitchen,Furniture,Furniture Item 1,5.0,22956.75,0.04,312.49,Debit Card,Same Day,Hyderabad,Telangana,South,Delivered,45.0,Female,110192.4,114783.75,4591.35,109879.91,0.9573,2024,2,Feb,1,7,Sunday,True,1,0
ORD00571,CUST0261,Customer_261,2024-10-14,Home & Kitchen,Bedding,Bedding Item 34,5.0,32097.89,0.08,296.32,Cash on Delivery,Economy,Pune,Maharashtra,West,Delivered,55.0,Other,147650.29,160489.45,12839.16,147353.97,0.9182,2024,10,Oct,4,42,Monday,False,1,0
ORD00572,CUST0173,Customer_173,2024-01-02,Sports,Swimming,Swimming Item 4,2.0,49454.91,0.04,401.68,Debit Card,Economy,Hyderabad,Telangana,South,Returned,38.0,Male,94953.43,98909.82,3956.39,94551.75,0.9559,2024,1,Jan,1,1,Tuesday,False,0,1
ORD00573,CUST0387,Customer_387,2024-07-16,Clothing,Accessories,Accessories Item 18,4.0,17781.83,0.34,158.49,Wallet,Express,Pune,Maharashtra,West,Returned,49.0,Female,46944.03,71127.32,24183.29,46785.54,0.6578,2024,7,Jul,3,29,Tuesday,False,0,1
ORD00574,CUST0446,Customer_446,2024-11-29,Beauty,Skincare,Skincare Item 13,3.0,8941.72,0.35,427.69,Net Banking,Same Day,Jaipur,Rajasthan,North,Delivered,18.0,Female,17436.35,26825.16,9388.81,17008.66,0.6341,2024,11,Nov,4,48,Friday,False,1,0
ORD00575,CUST0601,Customer_601,2024-06-07,Sports,Cricket,Cricket Item 3,3.0,4750.72,0.15,126.88,Wallet,Same Day,Mumbai,Maharashtra,West,Delivered,54.0,Other,12114.34,14252.16,2137.82,11987.46,0.8411,2024,6,Jun,2,23,Friday,False,1,0
ORD00576,CUST0503,Customer_503,2024-03-29,Books,Self-Help,Self-Help Item 12,4.0,37509.3,0.26,272.79,Debit Card,Standard,Ahmedabad,Gujarat,West,Returned,25.0,Other,111027.53,150037.2,39009.67,110754.74,0.7382,2024,3,Mar,1,13,Friday,False,0,1
ORD00577,CUST0100,Customer_100,2024-10-05,Beauty,Skincare,Skincare Item 38,3.0,25168.05,0.08,307.0,Wallet,Same Day,Kolkata,West Bengal,East,Cancelled,46.0,Female,69463.82,75504.15,6040.33,69156.82,0.9159,2024,10,Oct,4,40,Saturday,True,0,0
ORD00578,CUST0198,Customer_198,2024-09-13,Beauty,Skincare,Skincare Item 1,2.0,36461.41,0.03,221.7,UPI,Same Day,Delhi,Delhi,North,Cancelled,39.0,Other,70735.14,72922.82,2187.68,70513.44,0.967,2024,9,Sep,3,37,Friday,False,0,0
ORD00579,CUST0091,Customer_91,2024-02-29,Electronics,Cameras,Cameras Item 47,3.0,74154.525,0.03,158.75,Debit Card,Same Day,Ahmedabad,Gujarat,West,Pending,30.0,Other,215789.67,222463.58,6673.91,215630.92,0.9693,2024,2,Feb,1,9,Thursday,False,0,0
ORD00580,CUST0389,Customer_389,2024-12-27,Clothing,Kids,Kids Item 45,3.0,8941.3,0.06,157.77,Net Banking,Same Day,Mumbai,Maharashtra,West,Delivered,55.0,Other,25214.47,26823.9,1609.43,25056.7,0.9341,2024,12,Dec,4,52,Friday,False,1,0
ORD00581,CUST0038,Customer_38,2024-10-26,Sports,Swimming,Swimming Item 33,4.0,7827.43,0.23,496.88,Cash on Delivery,Same Day,Bengaluru,Karnataka,South,Delivered,31.0,Female,24108.48,31309.72,7201.24,23611.6,0.7541,2024,10,Oct,4,43,Saturday,True,1,0
ORD00582,CUST0530,Customer_530,2024-12-03,Home & Kitchen,Cookware,Cookware Item 23,2.0,23786.73,0.19,161.5,Credit Card,Express,Delhi,Delhi,North,Returned,39.0,Male,38534.5,47573.46,9038.96,38373.0,0.8066,2024,12,Dec,4,49,Tuesday,False,0,1
ORD00583,CUST0167,Customer_167,2024-08-27,Clothing,Kids,Kids Item 17,5.0,9348.73,0.01,404.61,Wallet,Same Day,Chennai,Tamil Nadu,South,Cancelled,61.0,Male,46276.21,46743.65,467.44,45871.6,0.9813,2024,8,Aug,3,35,Tuesday,False,0,0
ORD00584,CUST0432,Customer_432,2024-08-06,Clothing,Accessories,Accessories Item 13,3.0,47701.4,0.16,14.28,Cash on Delivery,Express,Delhi,Delhi,North,Delivered,21.0,Female,120207.53,143104.2,22896.67,120193.25,0.8399,2024,8,Aug,3,32,Tuesday,False,1,0
ORD00585,CUST0406,Customer_406,2024-03-25,Clothing,Kids,Kids Item 16,4.0,92.12,0.06,441.48,Debit Card,Same Day,Ahmedabad,Gujarat,West,Delivered,40.0,Other,346.37,368.48,22.11,-95.11,-0.2581,2024,3,Mar,1,13,Monday,False,1,0
ORD00586,CUST0484,Customer_484,2024-12-08,Beauty,Fragrances,Fragrances Item 19,4.0,41575.78,0.28,381.53,Wallet,Economy,Hyderabad,Telangana,South,Cancelled,22.0,Other,119738.25,166303.12,46564.87,119356.72,0.7177,2024,12,Dec,4,49,Sunday,True,0,0
ORD00587,CUST0228,Customer_228,2024-11-07,Beauty,Tools,Tools Item 9,2.0,38403.8,0.15,169.93,Net Banking,Express,Mumbai,Maharashtra,West,Delivered,45.0,Female,65286.46,76807.6,11521.14,65116.53,0.8478,2024,11,Nov,4,45,Thursday,False,1,0
ORD00588,CUST0155,Customer_155,2024-05-25,Beauty,Haircare,Haircare Item 30,3.0,19371.44,0.33,17.41,Credit Card,Same Day,Pune,Maharashtra,West,Pending,59.0,Male,38936.59,58114.32,19177.73,38919.18,0.6697,2024,5,May,2,21,Saturday,True,0,0
ORD00589,CUST0589,Customer_589,2024-09-16,Clothing,Kids,Kids Item 8,4.0,34330.62,0.0,326.91,Cash on Delivery,Economy,Bengaluru,Karnataka,South,Cancelled,48.0,Other,137322.48,137322.48,0.0,136995.57,0.9976,2024,9,Sep,3,38,Monday,False,0,0
ORD00590,CUST0435,Customer_435,2024-09-29,Home & Kitchen,Cookware,Cookware Item 30,4.0,43522.2,0.03,3.48,Net Banking,Standard,Bengaluru,Karnataka,South,Returned,25.0,Female,168866.14,174088.8,5222.66,168862.66,0.97,2024,9,Sep,3,39,Sunday,True,0,1
ORD00591,CUST0703,Customer_703,2024-07-08,Home & Kitchen,Cookware,Cookware Item 20,3.0,25948.52,0.27,383.42,Wallet,Standard,Lucknow,Uttar Pradesh,North,Cancelled,64.0,Other,56827.26,77845.56,21018.3,56443.84,0.7251,2024,7,Jul,3,28,Monday,False,0,0
ORD00592,CUST0087,Customer_87,2024-09-30,Books,Non-Fiction,Non-Fiction Item 47,1.0,6346.43,0.06,246.73,Cash on Delivery,Economy,Bengaluru,Karnataka,South,Delivered,41.0,Other,5965.64,6346.43,380.79,5718.91,0.9011,2024,9,Sep,3,40,Monday,False,1,0
